area,site,year,species,length_mm,length_cm,tag,fish_id,retained,month,day,drift,cell
PB,REF,2017,BLU,220,22,,16152,No,August,8,PBR0808171901,PB19
PB,REF,2017,BLU,220,22,,16153,No,August,8,PBR0808171901,PB19
PB,REF,2017,BLU,210,21,,16154,No,August,8,PBR0808171901,PB19
PB,REF,2017,BLU,300,30,,16155,No,August,8,PBR0808171901,PB19
PB,REF,2017,BLU,210,21,,16156,No,August,8,PBR0808171901,PB19
PB,REF,2017,BLU,250,25,,16157,No,August,8,PBR0808171901,PB19
PB,REF,2017,BLU,240,24,,16158,No,August,8,PBR0808171901,PB19
PB,REF,2017,BLU,320,32,,16159,No,August,8,PBR0808171901,PB19
PB,REF,2017,BLU,310,31,,16160,No,August,8,PBR0808171901,PB19
PB,REF,2017,BLU,210,21,,16161,No,August,8,PBR0808171901,PB19
PB,REF,2017,BLU,250,25,,16162,No,August,8,PBR0808171901,PB19
PB,REF,2017,BLU,240,24,,16163,No,August,8,PBR0808171901,PB19
PB,REF,2017,BLU,260,26,,16164,No,August,8,PBR0808171901,PB19
PB,REF,2017,BLU,250,25,,16165,No,August,8,PBR0808171901,PB19
PB,REF,2017,BLU,240,24,,16166,No,August,8,PBR0808171901,PB19
PB,REF,2017,BLU,230,23,,16167,No,August,8,PBR0808171901,PB19
PB,REF,2017,BLU,210,21,,16168,No,August,8,PBR0808171901,PB19
PB,REF,2017,BLU,230,23,,16169,No,August,8,PBR0808171901,PB19
PB,REF,2017,BLU,210,21,,16170,No,August,8,PBR0808171901,PB19
PB,REF,2017,BLU,220,22,,16171,No,August,8,PBR0808171901,PB19
PB,REF,2017,BLU,210,21,,16172,No,August,8,PBR0808171901,PB19
PB,REF,2017,BLU,230,23,,16173,No,August,8,PBR0808171901,PB19
PB,REF,2017,BLU,170,17,,16174,No,August,8,PBR0808171901,PB19
PB,REF,2017,BLU,280,28,,16175,No,August,8,PBR0808171901,PB19
PB,REF,2017,GPR,290,29,,16176,No,August,8,PBR0808171901,PB19
PB,REF,2017,BLU,270,27,,16177,No,August,8,PBR0808171901,PB19
PB,REF,2017,BLU,280,28,,16178,No,August,8,PBR0808171901,PB19
PB,REF,2017,BLU,210,21,,16179,No,August,8,PBR0808171901,PB19
PB,REF,2017,BLU,220,22,,16180,No,August,8,PBR0808171901,PB19
PB,REF,2017,BLU,210,21,,16181,No,August,8,PBR0808171901,PB19
PB,REF,2017,GPR,300,30,,16182,No,August,8,PBR0808171901,PB19
PB,REF,2017,BLU,280,28,,16183,No,August,8,PBR0808171901,PB19
PB,REF,2017,BLU,240,24,,16184,No,August,8,PBR0808171901,PB19
PB,REF,2017,BLU,240,24,,16185,No,August,8,PBR0808171901,PB19
PB,REF,2017,BLU,230,23,,16186,No,August,8,PBR0808171901,PB19
PB,REF,2017,BLU,270,27,,16187,No,August,8,PBR0808171901,PB19
PB,REF,2017,TRE,340,34,19095O,23164,No,August,8,PBR0808171901,PB19
PB,REF,2017,BLU,320,32,19355O,23402,No,August,8,PBR0808171901,PB19
PB,REF,2017,BLU,210,21,,16188,No,August,8,PBR0808171902,PB19
PB,REF,2017,BLU,210,21,,16189,No,August,8,PBR0808171902,PB19
PB,REF,2017,BLU,320,32,,16190,No,August,8,PBR0808171902,PB19
PB,REF,2017,BLU,200,20,,16191,No,August,8,PBR0808171902,PB19
PB,REF,2017,BLU,210,21,,16192,No,August,8,PBR0808171902,PB19
PB,REF,2017,BLU,220,22,,16193,No,August,8,PBR0808171902,PB19
PB,REF,2017,BLU,220,22,,16194,No,August,8,PBR0808171902,PB19
PB,REF,2017,GPR,260,26,,16195,No,August,8,PBR0808171902,PB19
PB,REF,2017,GPR,280,28,,16196,No,August,8,PBR0808171902,PB19
PB,REF,2017,GPR,230,23,,16197,No,August,8,PBR0808171902,PB19
PB,REF,2017,BLU,220,22,,16198,No,August,8,PBR0808171902,PB19
PB,REF,2017,BLU,300,30,,16199,No,August,8,PBR0808171902,PB19
PB,REF,2017,BLU,230,23,,16200,No,August,8,PBR0808171902,PB19
PB,REF,2017,BLU,240,24,,16201,No,August,8,PBR0808171902,PB19
PB,REF,2017,BLU,280,28,,16202,No,August,8,PBR0808171902,PB19
PB,REF,2017,BLU,230,23,,16203,No,August,8,PBR0808171902,PB19
PB,REF,2017,BLU,230,23,,16204,No,August,8,PBR0808171902,PB19
PB,REF,2017,BLU,230,23,,16205,No,August,8,PBR0808171902,PB19
PB,REF,2017,BLU,220,22,,16206,No,August,8,PBR0808171902,PB19
PB,REF,2017,BLU,270,27,,16207,No,August,8,PBR0808171902,PB19
PB,REF,2017,BLU,290,29,,16208,No,August,8,PBR0808171902,PB19
PB,REF,2017,BLU,210,21,,16209,No,August,8,PBR0808171902,PB19
PB,REF,2017,BLU,200,20,,16210,No,August,8,PBR0808171902,PB19
PB,REF,2017,BLU,260,26,,16211,No,August,8,PBR0808171902,PB19
PB,REF,2017,BLU,280,28,,16212,No,August,8,PBR0808171902,PB19
PB,REF,2017,BLU,240,24,,16213,No,August,8,PBR0808171902,PB19
PB,REF,2017,BLU,260,26,,16214,No,August,8,PBR0808171902,PB19
PB,REF,2017,BLU,260,26,,16215,No,August,8,PBR0808171902,PB19
PB,REF,2017,BLU,230,23,,16216,No,August,8,PBR0808171902,PB19
PB,REF,2017,BLU,230,23,,16217,No,August,8,PBR0808171902,PB19
PB,REF,2017,BLU,220,22,,16218,No,August,8,PBR0808171902,PB19
PB,REF,2017,BLU,260,26,,16219,No,August,8,PBR0808171902,PB19
PB,REF,2017,BLU,260,26,,16220,No,August,8,PBR0808171902,PB19
PB,REF,2017,BLU,240,24,,16221,No,August,8,PBR0808171902,PB19
PB,REF,2017,BLU,170,17,,16222,No,August,8,PBR0808171902,PB19
PB,REF,2017,BLU,220,22,,16223,No,August,8,PBR0808171902,PB19
PB,REF,2017,GPR,260,26,19094O,23163,No,August,8,PBR0808171902,PB19
PB,REF,2017,GPR,270,27,19353O,23400,No,August,8,PBR0808171902,PB19
PB,REF,2017,GPR,260,26,19354O,23401,No,August,8,PBR0808171902,PB19
PB,REF,2017,GPR,260,26,,16224,No,August,8,PBR0808171903,PB19
PB,REF,2017,CPR,280,28,,16225,No,August,8,PBR0808171903,PB19
PB,REF,2017,BLU,230,23,,16226,No,August,8,PBR0808171903,PB19
PB,REF,2017,BLU,240,24,,16227,No,August,8,PBR0808171903,PB19
PB,REF,2017,BLU,270,27,,16228,No,August,8,PBR0808171903,PB19
PB,REF,2017,GPR,270,27,,16229,No,August,8,PBR0808171903,PB19
PB,REF,2017,BLU,190,19,,16230,No,August,8,PBR0808171903,PB19
PB,REF,2017,BLU,160,16,,16231,No,August,8,PBR0808171903,PB19
PB,REF,2017,BLU,170,17,,16232,No,August,8,PBR0808171903,PB19
PB,REF,2017,GPR,240,24,,16233,No,August,8,PBR0808171903,PB19
PB,REF,2017,BLU,270,27,,16234,No,August,8,PBR0808171903,PB19
PB,REF,2017,VER,400,40,19091O,23160,No,August,8,PBR0808171903,PB19
PB,REF,2017,BLU,260,26,19092O,23161,No,August,8,PBR0808171903,PB19
PB,REF,2017,BLU,300,30,19093O,23162,No,August,8,PBR0808171903,PB19
PB,REF,2017,BLU,200,20,,16235,No,August,8,PBR0808172201,PB22
PB,REF,2017,GPR,280,28,,16236,No,August,8,PBR0808172201,PB22
PB,REF,2017,BLU,180,18,,16237,No,August,8,PBR0808172201,PB22
PB,REF,2017,BLU,240,24,,16238,No,August,8,PBR0808172201,PB22
PB,REF,2017,GPR,300,30,,16239,No,August,8,PBR0808172201,PB22
PB,REF,2017,GPR,250,25,,16240,No,August,8,PBR0808172201,PB22
PB,REF,2017,GPR,280,28,19083O,23152,No,August,8,PBR0808172201,PB22
PB,REF,2017,BLU,330,33,19084O,23153,No,August,8,PBR0808172201,PB22
PB,REF,2017,GPR,330,33,19085O,23154,No,August,8,PBR0808172201,PB22
PB,REF,2017,GPR,350,35,19086O,23155,No,August,8,PBR0808172201,PB22
PB,REF,2017,GPR,310,31,19087O,23156,No,August,8,PBR0808172201,PB22
PB,REF,2017,GPR,300,30,19088O,23157,No,August,8,PBR0808172201,PB22
PB,REF,2017,BLU,310,31,19089O,23158,No,August,8,PBR0808172201,PB22
PB,REF,2017,BLU,310,31,19090O,23159,No,August,8,PBR0808172201,PB22
PB,REF,2017,GPR,300,30,19352O,23399,No,August,8,PBR0808172201,PB22
PB,REF,2017,BLU,210,21,,16241,No,August,8,PBR0808172202,PB22
PB,REF,2017,BLU,240,24,,16242,No,August,8,PBR0808172202,PB22
PB,REF,2017,GPR,300,30,19079O,23148,No,August,8,PBR0808172202,PB22
PB,REF,2017,BAY,270,27,19080O,23149,No,August,8,PBR0808172202,PB22
PB,REF,2017,VER,500,50,19081O,23150,No,August,8,PBR0808172202,PB22
PB,REF,2017,VER,360,36,19082O,23151,No,August,8,PBR0808172202,PB22
PB,REF,2017,BLA,320,32,,16243,No,August,8,PBR0808172203,PB22
PB,REF,2017,BLU,220,22,,16244,No,August,8,PBR0808172203,PB22
PB,REF,2017,BLU,210,21,,16245,No,August,8,PBR0808172203,PB22
PB,REF,2017,BLU,170,17,,16246,No,August,8,PBR0808172203,PB22
PB,REF,2017,VER,350,35,19076O,23145,No,August,8,PBR0808172203,PB22
PB,REF,2017,VER,360,36,19077O,23146,No,August,8,PBR0808172203,PB22
PB,REF,2017,BAY,300,30,19078O,23147,No,August,8,PBR0808172203,PB22
PB,REF,2017,GPR,280,28,19526O,23518,No,August,8,PBR0808172203,PB22
PB,REF,2018,GPR,290,29,,120981,No,July,31,PBR0731181201,PB12
PB,REF,2018,GPR,290,29,,120982,No,July,31,PBR0731181201,PB12
PB,REF,2018,GPR,260,26,,120983,No,July,31,PBR0731181201,PB12
PB,REF,2018,GPR,310,31,22726O,120984,No,July,31,PBR0731181201,PB12
PB,REF,2018,GPR,290,29,,120985,No,July,31,PBR0731181201,PB12
PB,REF,2018,BLU,190,19,,120986,No,July,31,PBR0731181201,PB12
PB,REF,2018,BLU,210,21,,120987,No,July,31,PBR0731181201,PB12
PB,REF,2018,GPR,250,25,,120988,No,July,31,PBR0731181201,PB12
PB,REF,2018,LCD,680,68,22725O,120989,No,July,31,PBR0731181202,PB12
PB,REF,2018,OLV,290,29,,120990,No,July,31,PBR0731181202,PB12
PB,REF,2018,OLV,320,32,22728O,120991,No,July,31,PBR0731181202,PB12
PB,REF,2018,BLA,370,37,22729O,120992,No,July,31,PBR0731181202,PB12
PB,REF,2018,OLV,330,33,,120993,Yes,July,31,PBR0731181202,PB12
PB,REF,2018,LCD,490,49,22730O,120994,No,July,31,PBR0731181202,PB12
PB,REF,2018,GPR,280,28,,120995,No,July,31,PBR0731181202,PB12
PB,REF,2018,OLV,210,21,,120996,No,July,31,PBR0731181202,PB12
PB,REF,2018,OLV,330,33,,120997,Yes,July,31,PBR0731181202,PB12
PB,REF,2018,OLV,240,24,,120998,Yes,July,31,PBR0731181202,PB12
PB,REF,2018,OLV,220,22,,120999,No,July,31,PBR0731181202,PB12
PB,REF,2018,BLU,290,29,,121000,Yes,July,31,PBR0731181202,PB12
PB,REF,2018,GPR,270,27,,121001,No,July,31,PBR0731181203,PB12
PB,REF,2018,GPR,300,30,,121002,No,July,31,PBR0731181203,PB12
PB,REF,2018,OLV,230,23,,121003,No,July,31,PBR0731181203,PB12
PB,REF,2018,BLU,200,20,,121004,No,July,31,PBR0731181203,PB12
PB,REF,2018,GPR,260,26,,121005,No,July,31,PBR0731181203,PB12
PB,REF,2018,TRE,350,35,22724O,121006,No,July,31,PBR0731181203,PB12
PB,REF,2018,BAY,250,25,,121007,Yes,July,31,PBR0731181203,PB12
PB,REF,2018,BLU,190,19,,121008,No,July,31,PBR0731181203,PB12
PB,REF,2018,LCD,400,40,22723O,121009,No,July,31,PBR0731181203,PB12
PB,REF,2018,BLU,200,20,,121010,No,July,31,PBR0731181203,PB12
PB,REF,2018,GPR,310,31,22731O,121011,No,July,31,PBR0731181203,PB12
PB,REF,2018,GPR,310,31,22732O,121012,No,July,31,PBR0731181203,PB12
PB,REF,2018,GPR,260,26,,121013,No,July,31,PBR0731181203,PB12
PB,REF,2018,BLU,230,23,,121014,No,July,31,PBR0731181401,PB14
PB,REF,2018,GPR,330,33,22722O,121015,No,July,31,PBR0731181401,PB14
PB,REF,2018,BLU,190,19,,121016,No,July,31,PBR0731181401,PB14
PB,REF,2018,BLU,310,31,22721O,121017,No,July,31,PBR0731181401,PB14
PB,REF,2018,GPR,290,29,,121018,No,July,31,PBR0731181401,PB14
PB,REF,2018,GPR,290,29,,121019,No,July,31,PBR0731181401,PB14
PB,REF,2018,GPR,330,33,22720O,121020,No,July,31,PBR0731181401,PB14
PB,REF,2018,GPR,310,31,,121021,Yes,July,31,PBR0731181401,PB14
PB,REF,2018,GPR,310,31,22733O,121022,No,July,31,PBR0731181401,PB14
PB,REF,2018,BLU,270,27,,121023,No,July,31,PBR0731181401,PB14
PB,REF,2018,BLU,260,26,,121024,No,July,31,PBR0731181401,PB14
PB,REF,2018,BLU,260,26,,121025,No,July,31,PBR0731181401,PB14
PB,REF,2018,BLU,260,26,,121026,No,July,31,PBR0731181401,PB14
PB,REF,2018,BLU,330,33,,121027,No,July,31,PBR0731181402,PB14
PB,REF,2018,BLU,210,21,,121028,No,July,31,PBR0731181402,PB14
PB,REF,2018,BLU,330,33,22719O,121029,No,July,31,PBR0731181402,PB14
PB,REF,2018,BLU,270,27,,121030,No,July,31,PBR0731181402,PB14
PB,REF,2018,BLU,220,22,,121031,No,July,31,PBR0731181402,PB14
PB,REF,2018,BLU,200,20,,121032,No,July,31,PBR0731181402,PB14
PB,REF,2018,BLU,260,26,,121033,No,July,31,PBR0731181402,PB14
PB,REF,2018,OLV,230,23,,121034,No,July,31,PBR0731181402,PB14
PB,REF,2018,BLU,260,26,,121035,No,July,31,PBR0731181402,PB14
PB,REF,2018,BLU,240,24,,121036,No,July,31,PBR0731181402,PB14
PB,REF,2018,BLU,150,15,,121037,No,July,31,PBR0731181402,PB14
PB,REF,2018,BLU,250,25,,121038,No,July,31,PBR0731181402,PB14
PB,REF,2018,GPR,310,31,22734O,121039,No,July,31,PBR0731181402,PB14
PB,REF,2018,BLU,260,26,,121040,No,July,31,PBR0731181402,PB14
PB,REF,2018,BAY,280,28,,121041,Yes,July,31,PBR0731181402,PB14
PB,REF,2018,BLU,220,22,,121042,No,July,31,PBR0731181402,PB14
PB,REF,2018,GPR,260,26,22735O,121043,No,July,31,PBR0731181402,PB14
PB,REF,2018,BLU,180,18,,121044,No,July,31,PBR0731181402,PB14
PB,REF,2018,OLV,270,27,,121046,No,July,31,PBR0731181402,PB14
PB,REF,2018,BAY,310,31,,121048,No,July,31,PBR0731181402,PB14
PB,REF,2018,BLU,240,24,,121080,No,July,31,PBR0731181403,PB14
PB,REF,2018,BAY,260,26,,121083,Yes,July,31,PBR0731181403,PB14
PB,REF,2018,BLU,210,21,,121085,No,July,31,PBR0731181403,PB14
PB,REF,2018,OLV,220,22,,121086,No,July,31,PBR0731181403,PB14
PB,REF,2018,BAY,270,27,,122451,Yes,July,31,PBR0731181403,PB14
PB,REF,2018,BLU,250,25,,122453,No,July,31,PBR0731181403,PB14
PB,REF,2018,BLU,210,21,,122454,No,July,31,PBR0731181403,PB14
PB,REF,2018,BLU,270,27,22736O,122456,No,July,31,PBR0731181403,PB14
PB,REF,2018,BLU,220,22,,122457,No,July,31,PBR0731181403,PB14
PB,REF,2018,OLV,240,24,,122460,No,July,31,PBR0731181403,PB14
PB,REF,2018,BLU,210,21,,122462,No,July,31,PBR0731181403,PB14
PB,REF,2018,BLU,240,24,,122463,No,July,31,PBR0731181403,PB14
PB,REF,2018,BLU,210,21,,122465,No,July,31,PBR0731181403,PB14
PB,REF,2018,BLU,200,20,,122466,No,July,31,PBR0731181403,PB14
PB,REF,2018,OLV,300,30,,122467,No,July,31,PBR0731181403,PB14
PB,REF,2018,BLU,250,25,,122469,No,July,31,PBR0731181403,PB14
PB,REF,2018,BLU,240,24,,122471,No,July,31,PBR0731181403,PB14
PB,REF,2018,BLU,250,25,,122472,No,July,31,PBR0731181403,PB14
PB,REF,2018,BLU,210,21,,122474,No,July,31,PBR0731181403,PB14
PB,REF,2018,BLU,290,29,,122480,No,July,31,PBR0731181403,PB14
PB,REF,2018,BLU,280,28,,122481,No,July,31,PBR0731181403,PB14
PB,REF,2018,BLU,250,25,,122483,No,July,31,PBR0731181403,PB14
PB,REF,2018,BLA,350,35,22737O,122485,No,July,31,PBR0731181403,PB14
PB,REF,2018,BLU,270,27,22718O,122486,No,July,31,PBR0731181403,PB14
PB,REF,2018,BLU,290,29,,122488,No,July,31,PBR0731181403,PB14
PB,REF,2018,BLU,290,29,,122489,No,July,31,PBR0731181403,PB14
PB,REF,2018,BLU,230,23,,122491,No,July,31,PBR0731181403,PB14
PB,REF,2018,BLU,250,25,,122493,No,July,31,PBR0731181403,PB14
PB,REF,2018,BLA,310,31,,122495,No,July,31,PBR0731181403,PB14
PB,REF,2018,BAY,290,29,,122497,Yes,July,31,PBR0731181403,PB14
PB,REF,2018,BLU,210,21,,122499,No,July,31,PBR0731181403,PB14
PB,REF,2018,BLU,200,20,,122501,No,July,31,PBR0731181403,PB14
PB,REF,2018,BLU,200,20,,122502,No,July,31,PBR0731181403,PB14
PB,REF,2018,BLU,360,36,,122503,No,July,31,PBR0731181403,PB14
PB,REF,2018,BLU,190,19,,122504,No,July,31,PBR0731181403,PB14
PB,REF,2018,BLU,190,19,,122505,No,July,31,PBR0731181403,PB14
PB,REF,2018,BLU,200,20,,122506,No,July,31,PBR0731181403,PB14
PB,REF,2018,BLU,210,21,,122507,No,July,31,PBR0731181403,PB14
PB,REF,2018,BLU,270,27,22738O,122508,No,July,31,PBR0731181403,PB14
PB,REF,2018,BLU,300,30,22717O,122509,No,July,31,PBR0731181403,PB14
PB,REF,2018,VER,400,40,22716O,122554,No,July,31,PBR0731181701,PB17
PB,REF,2018,GPR,270,27,,122555,No,July,31,PBR0731181701,PB17
PB,REF,2018,GPR,240,24,,122556,No,July,31,PBR0731181701,PB17
PB,REF,2018,OLV,260,26,,122557,No,July,31,PBR0731181701,PB17
PB,REF,2018,YTL,300,30,22715O,122558,No,July,31,PBR0731181701,PB17
PB,REF,2018,OLV,270,27,22714O,122559,No,July,31,PBR0731181701,PB17
PB,REF,2018,YTL,270,27,,122560,No,July,31,PBR0731181701,PB17
PB,REF,2018,GPR,280,28,,122561,No,July,31,PBR0731181701,PB17
PB,REF,2018,GPR,290,29,22739O,122562,No,July,31,PBR0731181701,PB17
PB,REF,2018,VER,390,39,,122563,No,July,31,PBR0731181701,PB17
PB,REF,2018,GPR,290,29,22713O,122564,No,July,31,PBR0731181701,PB17
PB,REF,2018,GPR,270,27,,122565,No,July,31,PBR0731181701,PB17
PB,REF,2018,GPR,240,24,,122566,No,July,31,PBR0731181701,PB17
PB,REF,2018,GPR,240,24,,122567,No,July,31,PBR0731181701,PB17
PB,REF,2018,GPR,260,26,,122568,No,July,31,PBR0731181701,PB17
PB,REF,2018,GPR,270,27,,122569,No,July,31,PBR0731181701,PB17
PB,REF,2018,BLU,320,32,,122570,No,July,31,PBR0731181701,PB17
PB,REF,2018,BLU,340,34,22741O,122571,No,July,31,PBR0731181701,PB17
PB,REF,2018,GPR,290,29,,122572,No,July,31,PBR0731181701,PB17
PB,REF,2018,BLU,320,32,,122573,No,July,31,PBR0731181701,PB17
PB,REF,2018,GPR,290,29,,122574,No,July,31,PBR0731181701,PB17
PB,REF,2018,OLV,350,35,22742O,122575,No,July,31,PBR0731181701,PB17
PB,REF,2018,GPR,260,26,,122576,No,July,31,PBR0731181701,PB17
PB,REF,2018,BLU,310,31,22712O,122577,No,July,31,PBR0731181701,PB17
PB,REF,2018,BLU,320,32,22711O,122578,No,July,31,PBR0731181701,PB17
PB,REF,2018,OLV,240,24,,121313,No,July,31,PBR0731181702,PB17
PB,REF,2018,OLV,230,23,,121314,No,July,31,PBR0731181702,PB17
PB,REF,2018,OLV,320,32,,121315,No,July,31,PBR0731181702,PB17
PB,REF,2018,GPR,270,27,,121316,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,240,24,,121317,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,220,22,,121318,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,290,29,,121319,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,240,24,,121320,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,240,24,,121321,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,250,25,,121322,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,270,27,,121323,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,240,24,,121324,No,July,31,PBR0731181702,PB17
PB,REF,2018,OLV,260,26,,121325,No,July,31,PBR0731181702,PB17
PB,REF,2018,GPR,280,28,,121326,No,July,31,PBR0731181702,PB17
PB,REF,2018,OLV,230,23,,121327,No,July,31,PBR0731181702,PB17
PB,REF,2018,YTL,250,25,,121328,No,July,31,PBR0731181702,PB17
PB,REF,2018,GPR,200,20,,121329,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,200,20,,121330,No,July,31,PBR0731181702,PB17
PB,REF,2018,OLV,270,27,,121331,No,July,31,PBR0731181702,PB17
PB,REF,2018,YTL,210,21,,121332,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,210,21,,121333,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,200,20,,121334,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,230,23,,121335,No,July,31,PBR0731181702,PB17
PB,REF,2018,GPR,270,27,,121336,No,July,31,PBR0731181702,PB17
PB,REF,2018,GPR,270,27,,121337,No,July,31,PBR0731181702,PB17
PB,REF,2018,GPR,300,30,,122579,No,July,31,PBR0731181702,PB17
PB,REF,2018,VER,420,42,22743O,122580,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,290,29,,122581,No,July,31,PBR0731181702,PB17
PB,REF,2018,GPR,310,31,22744O,122582,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,270,27,,122583,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,260,26,,122584,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,270,27,,122585,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,350,35,22745O,122586,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,300,30,22710O,122587,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,310,31,,122588,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,270,27,,122589,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,250,25,,122590,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,290,29,,122591,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,260,26,,122592,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,300,30,,122593,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,310,31,,122594,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,310,31,,122595,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,250,25,,122596,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,270,27,,122597,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,260,26,,122598,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,260,26,,122599,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,300,30,,122600,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,330,33,22746O,122601,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,270,27,,122602,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,320,32,22748O,122603,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,240,24,,122604,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,320,32,,122605,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,230,23,,122606,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,210,21,,122607,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,240,24,,122608,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,260,26,,122609,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,270,27,22749O,122610,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,290,29,,122611,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,310,31,,122612,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,220,22,,122613,No,July,31,PBR0731181702,PB17
PB,REF,2018,GPR,280,28,,122614,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,300,30,,122615,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,230,23,,122616,No,July,31,PBR0731181702,PB17
PB,REF,2018,BLU,280,28,,121338,No,July,31,PBR0731181703,PB17
PB,REF,2018,BLU,280,28,,121339,No,July,31,PBR0731181703,PB17
PB,REF,2018,BLU,210,21,,121340,No,July,31,PBR0731181703,PB17
PB,REF,2018,YTL,290,29,22709O,121341,No,July,31,PBR0731181703,PB17
PB,REF,2018,BLU,260,26,,121342,No,July,31,PBR0731181703,PB17
PB,REF,2018,YTL,250,25,,121343,No,July,31,PBR0731181703,PB17
PB,REF,2018,BLU,350,35,22150O,121344,No,July,31,PBR0731181703,PB17
PB,REF,2018,BLU,250,25,,121345,No,July,31,PBR0731181703,PB17
PB,REF,2018,BLU,330,33,22706O,121346,No,July,31,PBR0731181703,PB17
PB,REF,2018,BLU,300,30,,121347,No,July,31,PBR0731181703,PB17
PB,REF,2018,BLU,310,31,,121348,No,July,31,PBR0731181703,PB17
PB,REF,2018,BLU,290,29,,121349,No,July,31,PBR0731181703,PB17
PB,REF,2018,BLU,330,33,,121350,No,July,31,PBR0731181703,PB17
PB,REF,2018,BLU,390,39,,121351,No,July,31,PBR0731181703,PB17
PB,REF,2018,BLU,290,29,,121352,No,July,31,PBR0731181703,PB17
PB,REF,2018,BLU,260,26,,121353,No,July,31,PBR0731181703,PB17
PB,REF,2018,BLU,310,31,,121354,No,July,31,PBR0731181703,PB17
PB,REF,2018,BLU,350,35,,121355,No,July,31,PBR0731181703,PB17
PB,REF,2018,BLU,330,33,,121356,No,July,31,PBR0731181703,PB17
PB,REF,2018,BLU,270,27,,121357,No,July,31,PBR0731181703,PB17
PB,REF,2018,OLV,210,21,,121358,No,July,31,PBR0731181703,PB17
PB,REF,2018,OLV,220,22,,121359,No,July,31,PBR0731181703,PB17
PB,REF,2018,GPR,270,27,,121360,No,July,31,PBR0731181703,PB17
PB,REF,2018,BLU,310,31,,121361,No,July,31,PBR0731181703,PB17
PB,REF,2018,BLU,240,24,,121362,No,July,31,PBR0731181703,PB17
PB,REF,2018,BLU,290,29,,121363,No,July,31,PBR0731181703,PB17
PB,REF,2018,BLU,270,27,,121364,No,July,31,PBR0731181703,PB17
PB,REF,2018,BLU,270,27,,121365,No,July,31,PBR0731181703,PB17
PB,REF,2018,BLU,250,25,,121366,No,July,31,PBR0731181703,PB17
PB,REF,2018,BLU,230,23,,121367,No,July,31,PBR0731181703,PB17
PB,REF,2018,BLU,340,34,,121368,No,July,31,PBR0731181703,PB17
PB,REF,2018,BLU,310,31,,121369,No,July,31,PBR0731181703,PB17
PB,REF,2018,BLU,240,24,,121370,No,July,31,PBR0731181703,PB17
PB,REF,2018,BLU,260,26,,121371,No,July,31,PBR0731181703,PB17
PB,REF,2018,BLU,290,29,,121372,No,July,31,PBR0731181703,PB17
PB,REF,2018,BLU,300,30,,121373,No,July,31,PBR0731181703,PB17
PB,REF,2018,BLU,210,21,,121374,No,July,31,PBR0731181703,PB17
PB,REF,2018,BLU,200,20,,121375,No,July,31,PBR0731181703,PB17
